# Time	TAir	RelHum	WindX	WindY	IDirNorm	IDiffHor
5155.5	19.4	53.2	-3.0	3.0	0.0	5.6
5156.5	17.9	62.0	-1.7	1.4	0.0	0.0
5157.5	16.4	72.7	-2.9	2.3	0.0	0.0
5158.5	14.9	77.1	-0.8	1.5	0.0	0.0
5159.5	13.4	81.2	-0.9	0.5	0.0	0.0
5160.5	12.3	87.7	-1.0	0.6	0.0	0.0
5161.5	11.2	93.8	-0.4	0.2	0.0	0.0
5162.5	10.5	93.6	-0.5	0.4	0.0	0.0
5163.5	10.1	97.1	-0.8	1.0	0.0	0.0
5164.5	9.9	96.9	-0.1	0.1	0.0	0.3
5165.5	10.6	94.5	-0.1	0.1	87.9	46.7
5166.5	11.8	94.2	-0.2	0.2	141.3	131.9
5167.5	13.2	84.2	-0.2	0.3	164.1	218.9
5168.5	14.7	71.9	-1.1	0.6	215.4	287.5
5169.5	16.1	65.1	-0.6	0.3	208.3	364.2
5170.5	17.3	61.3	-0.4	1.1	230.0	395.6
5171.5	18.2	56.7	-1.6	0.6	218.5	408.3
5172.5	18.8	54.8	-1.3	0.7	187.5	414.3
5173.5	19.3	57.9	-1.3	0.2	218.9	385.2
5174.5	19.5	57.2	-0.5	0.1	225.1	353.6
5175.5	19.4	57.0	-0.5	0.1	181.5	286.9
5176.5	18.9	58.0	-0.2	-0.3	140.3	230.5
5177.5	18.0	63.4	-0.4	-0.3	110.9	134.6
5178.5	16.9	68.7	-0.8	-1.3	84.1	56.1
5179.5	15.7	78.6	-0.7	0.0	0.0	0.7
5180.5	15.1	83.6	-0.6	0.2	0.0	0.0
5181.5	14.5	91.4	-0.7	-0.7	0.0	0.0
5182.5	13.8	100.0	0.2	-0.3	0.0	0.0
5183.5	13.2	100.0	-0.1	-0.1	0.0	0.0
5184.5	13.5	97.2	0.0	0.0	0.0	0.0
5185.5	13.9	95.9	0.0	0.0	0.0	0.0
5186.5	14.1	94.9	0.1	-0.3	0.0	0.0
5187.5	14.2	93.3	0.1	-0.1	0.0	0.0
5188.5	14.3	91.3	-0.3	0.0	0.0	0.3
5189.5	14.9	85.8	-1.3	-0.1	0.0	35.8
5190.5	16.4	82.0	-0.3	0.5	100.4	114.8
5191.5	17.6	78.3	-1.4	1.3	25.0	177.9
5192.5	18.1	74.7	-0.9	0.7	0.0	150.8
5193.5	17.9	73.6	-1.3	0.7	0.0	65.3
5194.5	18.3	71.3	-0.4	1.2	3.1	181.2
5195.5	19.1	81.3	-0.3	0.2	10.3	278.0
5196.5	19.7	85.2	-1.4	0.9	15.3	320.3
5197.5	20.8	81.2	-1.7	0.9	31.9	362.9
5198.5	20.9	85.2	-0.5	0.8	55.0	337.2
5199.5	20.0	89.1	-0.1	0.1	0.0	159.2
5200.5	20.8	85.2	-0.1	0.1	0.0	138.4
5201.5	20.6	81.2	-0.1	0.0	2.0	104.6
5202.5	20.1	81.2	-0.2	0.2	0.0	26.4
5203.5	19.5	81.2	-0.2	0.2	0.0	0.7
5204.5	18.6	85.3	-2.3	2.0	0.0	0.0
5205.5	17.7	85.3	-1.1	0.4	0.0	0.0
5206.5	16.7	81.5	-0.4	0.0	0.0	0.0
5207.5	15.8	85.3	-0.8	0.6	0.0	0.0
5208.5	14.6	88.5	-0.5	0.5	0.0	0.0
5209.5	13.4	91.8	-0.5	0.5	0.0	0.0
5210.5	12.8	91.4	-0.4	0.2	0.0	0.0
5211.5	12.4	90.4	-0.6	-0.1	0.0	0.0
5212.5	12.4	90.2	-0.9	-0.1	0.0	0.7
5213.5	13.4	85.4	-0.3	0.0	219.2	53.2
5214.5	14.4	81.4	-0.3	-0.4	124.2	110.1
5215.5	15.8	62.0	0.3	-0.4	208.9	195.9
5216.5	16.6	59.1	0.0	-0.2	64.6	236.3
5217.5	18.1	51.5	0.1	0.0	191.6	337.5
5218.5	19.4	46.9	0.6	-0.1	230.0	375.1
5219.5	20.5	47.0	0.2	-0.1	210.7	402.9
5220.5	21.9	39.4	0.1	-0.1	521.6	312.7
5221.5	23.2	38.1	-0.1	-0.1	666.6	256.0
5222.5	23.2	37.3	-0.2	-0.2	129.2	339.9
5223.5	23.0	38.4	-0.2	-0.1	107.4	275.2
5224.5	22.1	43.1	-0.4	0.1	8.5	157.9
5225.5	20.8	47.0	-0.4	0.2	0.0	21.7
5226.5	19.8	49.2	0.0	0.0	29.8	45.8
5227.5	18.8	49.5	-0.1	0.0	0.0	0.7
5228.5	17.5	58.5	-0.1	0.0	0.0	0.0
5229.5	16.3	60.9	-0.1	0.0	0.0	0.0
5230.5	15.1	65.0	-0.9	0.3	0.0	0.0
5231.5	13.9	71.2	-2.2	0.3	0.0	0.0
5232.5	12.9	72.7	-2.2	-0.4	0.0	0.0
5233.5	11.8	81.5	-1.9	1.0	0.0	0.0
5234.5	11.4	86.4	-0.4	0.0	0.0	0.0
5235.5	11.0	90.8	-0.6	-0.8	0.0	0.0
5236.5	10.9	94.2	-2.0	-2.0	0.0	0.1
5237.5	11.4	85.6	-0.4	-0.5	9.6	36.9
5238.5	12.5	81.5	1.9	-2.1	61.0	113.6
5239.5	13.8	72.5	1.5	-3.0	73.2	201.4
5240.5	15.3	69.3	1.2	-0.9	131.5	271.3
5241.5	16.7	62.4	1.6	-1.0	117.8	355.3
5242.5	17.9	60.9	3.7	0.2	146.6	380.7
5243.5	19.1	56.5	0.9	0.4	184.6	408.6
5244.5	19.9	53.3	0.4	0.0	137.3	426.5
5245.5	20.5	49.9	0.5	0.1	160.7	386.3
5246.5	20.7	50.1	0.7	1.4	100.7	345.2
5247.5	20.6	52.5	0.4	0.2	91.6	286.3
5248.5	20.3	53.4	2.0	0.8	94.9	218.7
5249.5	19.5	52.2	-0.3	1.2	101.1	130.2
5250.5	18.5	54.6	-0.4	0.9	18.6	46.9
5251.5	17.5	57.0	-0.2	0.7	0.0	0.5
5252.5	16.3	63.2	-0.3	0.9	0.0	0.0
5253.5	15.2	67.8	-0.3	0.9	0.0	0.0
5254.5	14.0	71.0	-1.4	4.0	0.0	0.0
5255.5	12.9	78.4	-1.0	4.6	0.0	0.0
5256.5	12.2	79.2	-1.3	4.5	0.0	0.0
5257.5	11.4	85.1	1.1	1.9	0.0	0.0
5258.5	11.0	84.3	0.5	1.2	0.0	0.0
5259.5	10.7	87.0	1.5	0.7	0.0	0.0
5260.5	10.6	88.6	0.2	0.0	0.0	0.1
5261.5	11.5	86.8	0.2	0.0	257.9	32.6
5262.5	13.2	72.6	0.4	-0.2	396.6	80.3
5263.5	15.3	66.7	0.2	0.1	482.2	135.2
5264.5	17.4	57.1	1.5	2.4	528.2	178.5
5265.5	19.5	46.0	-0.7	-3.8	537.9	228.9
5266.5	21.3	41.6	-2.7	-3.9	561.5	246.5
5267.5	22.9	35.6	-0.9	-1.4	541.1	279.7
5268.5	24.0	34.3	-1.5	-3.1	528.0	285.4
5269.5	24.8	32.5	-5.5	-4.0	529.4	262.3
5270.5	25.2	29.5	-4.2	-2.9	503.3	247.9
5271.5	25.2	30.4	-4.1	-4.9	475.9	205.5
5272.5	24.7	32.7	-5.7	0.7	469.9	146.7
5273.5	23.6	34.9	-4.8	-2.4	424.3	84.7
5274.5	22.2	38.5	-2.4	1.9	267.3	41.2
5275.5	20.7	43.2	-2.4	-0.8	0.0	0.4
5276.5	19.1	49.2	-2.1	1.3	0.0	0.0
5277.5	17.5	54.8	-1.1	0.8	0.0	0.0
5278.5	15.9	61.3	-1.7	0.3	0.0	0.0
5279.5	14.3	67.6	-1.4	-0.5	0.0	0.0
5280.5	13.1	71.1	-3.4	-0.4	0.0	0.0
5281.5	11.8	80.6	-3.0	-2.5	0.0	0.0
5282.5	11.1	83.3	-4.8	-2.5	0.0	0.0
5283.5	10.6	87.1	-2.5	-5.9	0.0	0.0
5284.5	10.5	84.8	-2.6	-3.9	0.0	0.1
5285.5	11.2	85.4	-0.3	-1.3	198.0	34.6
5286.5	12.7	85.2	-0.8	0.5	338.5	86.1
5287.5	14.4	82.6	-1.7	0.4	379.3	155.0
5288.5	16.3	77.1	-1.8	0.5	416.7	215.2
5289.5	18.1	64.9	-1.2	-0.9	407.5	281.9
5290.5	19.7	61.6	0.8	-0.9	481.5	277.3
5291.5	21.1	61.2	-1.7	-2.2	464.8	307.8
5292.5	22.1	60.4	-3.6	-2.1	449.5	316.9
5293.5	22.7	61.3	-5.4	-1.9	423.5	311.2
5294.5	23.0	58.3	-2.3	1.0	401.1	291.4
5295.5	23.0	60.2	-0.8	0.7	411.6	225.2
5296.5	22.5	61.1	-1.5	0.1	391.9	161.9
5297.5	21.4	62.4	-0.4	0.0	329.9	95.7
5298.5	20.1	67.1	-0.1	-0.2	217.0	41.5
5299.5	18.7	75.0	-0.4	-0.6	0.0	0.4
5300.5	18.0	83.7	0.3	-0.3	0.0	0.0
5301.5	17.4	90.2	0.0	-0.1	0.0	0.0
5302.5	16.7	98.1	0.0	0.0	0.0	0.0
5303.5	16.1	100.0	0.0	0.0	0.0	0.0
5304.5	16.2	94.8	0.0	0.0	0.0	0.0
5305.5	16.3	96.5	0.1	0.0	0.0	0.0
5306.5	16.2	96.5	0.2	0.1	0.0	0.0
5307.5	15.7	97.9	0.1	-0.6	0.0	0.0
5308.5	14.8	98.6	2.5	-0.1	0.0	0.1
5309.5	16.3	97.9	1.0	-2.3	0.0	7.3
5310.5	17.0	97.9	0.7	-1.0	0.0	60.5
5311.5	17.6	97.7	1.1	-2.2	0.0	114.7
5312.5	18.5	93.7	0.7	-0.1	1.1	166.2
5313.5	19.5	90.0	0.1	-2.8	2.8	181.8
5314.5	20.0	89.8	-0.3	-0.1	1.2	192.9
5315.5	20.7	88.4	-0.3	-0.1	2.4	260.8
5316.5	21.3	88.2	-0.6	-0.1	2.7	245.7
5317.5	21.8	84.3	-0.7	-0.3	12.7	285.5
5318.5	21.9	83.0	-1.9	0.2	6.6	227.1
5319.5	22.0	79.9	-1.2	-0.4	0.0	133.3
5320.5	21.7	78.9	0.0	-1.7	0.0	101.5
5321.5	21.4	84.8	-0.7	-1.8	0.0	73.5
5322.5	20.9	83.8	1.2	-5.3	0.0	27.1
5323.5	20.5	85.4	-4.1	-1.0	0.0	0.3
5324.5	19.9	86.2	2.5	-3.4	0.0	0.0
5325.5	19.2	88.3	2.8	-0.3	0.0	0.0
5326.5	18.6	86.7	1.1	-1.9	0.0	0.0
5327.5	18.0	87.2	-1.8	-1.8	0.0	0.0
5328.5	17.3	89.8	-1.5	-3.1	0.0	0.0
5329.5	16.5	95.9	-0.9	-1.6	0.0	0.0
5330.5	16.1	96.4	-2.4	-2.8	0.0	0.0
5331.5	15.8	96.5	-2.9	-3.1	0.0	0.0
5332.5	15.8	96.5	-5.9	1.4	0.0	0.1
5333.5	16.7	88.7	-0.7	-1.6	314.4	39.6
5334.5	18.3	81.6	-1.7	1.4	471.2	83.8
5335.5	20.6	70.5	1.1	-0.4	718.9	110.8
5336.5	22.7	62.2	-1.0	-0.3	748.1	116.2
5337.5	25.0	50.2	-1.1	-0.4	894.7	107.4
5338.5	27.2	46.4	-1.1	-0.7	798.7	246.5
5339.5	27.3	47.5	1.4	-0.5	108.8	384.1
5340.5	27.4	47.8	0.6	-1.4	72.9	397.1
5341.5	27.4	50.7	1.1	-2.6	96.3	368.0
5342.5	26.8	54.2	0.4	-1.4	22.7	280.6
5343.5	25.9	56.7	0.9	-0.8	6.7	202.3
5344.5	24.9	59.5	1.8	-3.2	4.3	151.2
5345.5	24.1	62.0	-0.7	-0.6	87.4	115.3
5346.5	23.0	67.1	0.5	-1.6	0.0	35.0
5347.5	21.9	71.2	1.7	0.2	0.0	0.2
5348.5	20.9	76.0	1.6	0.6	0.0	0.0
5349.5	20.0	79.6	5.6	2.5	0.0	0.0
5350.5	19.0	85.5	6.8	0.6	0.0	0.0
5351.5	18.1	85.7	-2.0	3.7	0.0	0.0
5352.5	17.4	91.2	-0.4	0.6	0.0	0.0
5353.5	16.8	93.5	-0.1	0.4	0.0	0.0
5354.5	16.4	95.1	0.6	0.4	0.0	0.0
5355.5	16.1	96.5	0.2	0.3	0.0	0.0
5356.5	16.1	99.9	1.2	-0.3	0.0	0.0
5357.5	17.0	98.0	0.4	-0.1	311.4	32.1
5358.5	18.7	89.6	0.7	-0.2	582.6	55.3
5359.5	21.0	77.6	2.5	-1.3	776.3	60.7
5360.5	23.4	65.8	0.4	-0.3	861.5	82.0
5361.5	25.8	47.5	1.5	1.1	897.7	107.9
5362.5	27.8	40.7	3.1	-0.2	737.7	225.4
5363.5	28.0	41.3	2.4	2.0	85.9	375.0
5364.5	28.0	41.5	0.6	-2.1	48.9	390.7
5365.5	28.0	41.5	1.9	-0.3	75.3	360.2
5366.5	27.9	39.4	1.2	-1.9	94.4	337.0
5367.5	27.4	40.5	2.4	-2.0	66.9	260.2
5368.5	26.5	42.4	1.8	-2.9	19.3	181.6
5369.5	25.4	45.4	0.0	-3.1	10.1	106.4
5370.5	24.3	50.6	1.8	-0.5	0.0	33.0
5371.5	23.1	52.1	2.4	0.7	0.0	0.2
5372.5	21.4	61.3	3.6	-0.9	0.0	0.0
5373.5	19.8	62.1	1.4	-1.0	0.0	0.0
5374.5	18.1	64.3	0.2	-0.7	0.0	0.0
5375.5	16.4	68.3	0.8	-1.3	0.0	0.0
5376.5	15.0	77.7	0.4	-1.7	0.0	0.0
5377.5	13.6	82.3	0.2	-0.4	0.0	0.0
5378.5	12.8	82.3	-0.2	-1.2	0.0	0.0
5379.5	12.2	85.7	-0.1	-0.2	0.0	0.0
5380.5	12.1	85.0	-0.1	-0.1	0.0	0.0
5381.5	12.9	75.8	-0.2	-0.1	282.8	30.0
5382.5	14.5	72.4	0.0	0.0	497.9	65.3
5383.5	16.5	67.9	-0.1	0.0	645.2	86.0
5384.5	18.8	62.2	-0.4	-0.4	737.3	102.6
5385.5	20.9	47.6	1.0	-1.2	739.8	141.2
5386.5	22.8	43.4	0.6	-1.4	764.9	159.6
5387.5	24.4	38.5	0.2	-1.5	776.5	169.8
5388.5	25.7	35.7	1.1	-0.7	742.9	189.2
5389.5	26.5	32.0	0.2	-0.4	782.4	153.1
5390.5	26.9	33.5	0.3	-0.4	769.6	131.9
5391.5	26.9	34.2	-0.7	-1.1	755.5	100.8
5392.5	26.3	36.5	0.3	-0.3	705.4	75.6
5393.5	25.1	38.7	0.5	-0.3	562.4	62.5
5394.5	23.5	42.4	0.1	-0.2	344.8	35.1
5395.5	21.9	50.0	0.0	0.0	0.0	0.2
5396.5	20.8	64.7	0.0	0.0	0.0	0.0
5397.5	19.6	70.3	0.1	0.0	0.0	0.0
5398.5	18.4	74.0	-0.1	0.3	0.0	0.0
5399.5	17.3	83.2	0.8	0.7	0.0	0.0
5400.5	16.8	79.5	1.8	1.7	0.0	0.0
5401.5	16.4	79.3	4.8	2.5	0.0	0.0
5402.5	16.1	80.4	4.7	-0.1	0.0	0.0
5403.5	15.9	80.1	3.1	0.3	0.0	0.0
5404.5	15.9	82.8	0.0	-3.4	0.0	0.0
5405.5	16.5	85.4	5.1	0.2	112.6	29.3
5406.5	17.7	79.3	1.9	1.1	109.3	109.2
5407.5	19.5	75.9	0.5	-0.2	178.5	203.0
5408.5	21.3	70.6	1.3	-0.8	229.9	257.0
5409.5	23.3	59.3	1.2	0.3	328.8	299.3
5410.5	24.9	56.0	-0.3	-2.5	277.0	356.4
5411.5	26.1	52.3	-2.8	-1.9	202.8	392.5
5412.5	27.0	47.3	-2.7	-2.0	235.6	392.7
5413.5	27.7	44.4	3.3	-3.4	261.0	357.5
5414.5	28.3	43.6	-3.5	-4.1	391.8	287.3
5415.5	28.5	43.6	1.8	-1.7	404.7	215.6
5416.5	28.2	45.5	-0.1	-2.2	455.2	148.5
5417.5	27.6	50.1	0.3	-1.0	611.9	75.0
5418.5	26.4	55.5	1.6	-1.9	423.5	32.9
5419.5	25.1	56.7	-0.5	-0.7	0.0	0.5
5420.5	23.8	66.8	-0.4	-0.3	0.0	0.0
5421.5	22.5	68.9	0.1	-0.2	0.0	0.0
5422.5	21.2	74.5	-0.1	-0.1	0.0	0.0
5423.5	19.9	80.5	-0.1	0.1	0.0	0.0
5424.5	18.9	87.5	0.0	0.0	0.0	0.0
5425.5	17.8	95.0	-0.2	-0.3	0.0	0.0
5426.5	17.2	98.0	-0.7	-0.7	0.0	0.0
5427.5	16.8	96.5	-1.1	-1.1	0.0	0.0
5428.5	16.8	95.4	1.2	-1.9	0.0	0.0
5429.5	17.1	91.6	-2.7	0.8	0.0	24.7
5430.5	18.4	87.8	2.3	-2.5	196.7	95.2
5431.5	18.6	94.1	0.1	-0.9	13.9	155.7
5432.5	19.9	81.2	0.0	-0.9	21.7	234.6
5433.5	21.2	81.2	0.1	-0.3	40.2	322.8
5434.5	22.1	81.2	1.1	-0.7	31.6	350.4
5435.5	22.8	81.1	0.1	-1.2	30.8	367.6
5436.5	23.2	81.1	1.2	-0.8	17.2	308.2
5437.5	23.5	81.1	-0.5	-1.8	35.8	357.0
5438.5	23.9	65.1	3.0	-1.7	74.3	323.2
5439.5	24.2	51.8	-2.2	-1.8	184.8	261.0
5440.5	24.2	50.4	-3.0	-0.8	282.3	176.4
5441.5	23.8	50.4	4.5	-1.4	371.5	86.8
5442.5	23.1	52.8	0.5	-4.7	302.3	48.3
5443.5	22.2	55.9	2.9	-3.7	0.0	0.4
5444.5	21.2	60.8	-1.7	-2.6	0.0	0.0
5445.5	20.1	63.7	-1.3	-1.8	0.0	0.0
5446.5	19.0	67.3	-0.8	-0.7	0.0	0.0
5447.5	17.9	71.8	0.2	-0.2	0.0	0.0
5448.5	17.4	77.9	0.2	-0.2	0.0	0.0
5449.5	17.0	77.9	-0.9	0.5	0.0	0.0
5450.5	16.7	78.9	-2.1	-0.7	0.0	0.0
5451.5	16.5	78.8	0.4	-1.2	0.0	0.0
5452.5	16.3	78.2	-1.4	-0.5	0.0	0.0
5453.5	16.9	75.4	-1.3	0.7	0.0	24.5
5454.5	18.0	68.7	-0.6	-1.2	83.1	96.4
5455.5	18.8	63.9	-0.4	-0.8	14.3	163.0
5456.5	19.6	63.4	-0.5	0.0	24.0	229.2
5457.5	21.6	53.8	-0.4	-0.5	406.6	287.5
5458.5	22.5	54.5	-0.2	-0.1	116.1	351.7
5459.5	24.7	51.3	0.1	-0.1	738.9	298.1
5460.5	25.2	49.1	-0.2	-0.6	199.7	378.7
5461.5	24.9	49.9	-1.0	0.0	29.3	282.1
5462.5	24.1	55.7	-1.0	-1.1	3.1	174.5
5463.5	23.5	58.0	-1.0	0.1	3.3	175.5
5464.5	22.5	63.4	-0.3	0.0	0.0	31.0
5465.5	21.8	80.6	-0.7	0.2	0.0	71.1
5466.5	20.9	81.2	-0.6	-0.2	0.0	20.8
5467.5	20.3	81.2	1.0	-0.2	0.0	0.0
5468.5	19.6	86.3	0.7	-0.5	0.0	0.0
5469.5	19.6	84.3	1.1	-1.6	0.0	0.0
5470.5	19.3	92.7	-0.1	-1.3	0.0	0.0
5471.5	19.0	94.0	0.9	-1.0	0.0	0.0
5472.5	18.6	91.2	1.6	-1.9	0.0	0.0
5473.5	18.2	93.9	-2.2	-0.3	0.0	0.0
5474.5	17.9	97.7	1.3	-3.5	0.0	0.0
5475.5	17.7	97.9	5.4	-0.5	0.0	0.0
5476.5	17.5	97.9	4.6	-1.0	0.0	0.0
5477.5	17.9	97.9	1.4	2.4	0.0	17.0
5478.5	19.6	89.7	1.2	0.0	135.8	95.0
5479.5	21.5	83.5	0.3	-0.2	162.7	193.6
5480.5	23.0	70.4	0.1	-0.5	108.6	276.5
5481.5	24.5	59.5	0.7	0.6	157.7	332.0
5482.5	26.2	55.0	0.9	-0.1	293.5	352.9
5483.5	27.1	55.1	1.3	0.2	143.7	390.5
5484.5	27.6	52.7	0.5	-0.1	116.5	391.7
5485.5	28.1	51.2	0.0	0.0	179.7	365.3
5486.5	28.4	50.2	0.0	0.0	209.8	324.8
5487.5	28.6	47.4	0.0	-0.1	464.8	203.3
5488.5	28.7	47.5	0.4	0.0	735.7	134.7
5489.5	28.1	49.4	0.0	-0.2	731.7	52.9
5490.5	26.8	51.8	0.0	0.0	450.6	31.0
5491.5	25.5	61.7	0.1	0.0	0.0	0.0
5492.5	24.5	70.7	0.1	0.0	0.0	0.0
5493.5	23.5	71.7	0.4	-0.1	0.0	0.0
5494.5	22.4	76.1	0.0	-0.1	0.0	0.0
5495.5	21.4	80.0	0.1	-0.1	0.0	0.0
5496.5	20.7	77.7	0.1	-0.2	0.0	0.0
5497.5	20.0	80.0	0.2	-0.2	0.0	0.0
5498.5	19.7	83.7	0.5	-0.1	0.0	0.0
5499.5	19.3	82.7	0.1	0.0	0.0	0.0
5500.5	19.1	84.2	0.1	0.2	0.0	0.0
5501.5	19.7	82.6	-0.2	0.4	0.0	28.1
5502.5	21.6	73.5	0.0	0.3	355.8	94.4
5503.5	23.5	64.0	0.0	1.2	541.0	105.6
5504.5	25.5	55.4	0.5	1.1	655.7	128.0
5505.5	27.5	43.1	0.6	0.1	689.4	181.2
5506.5	28.4	43.7	0.5	-0.1	317.4	319.5
5507.5	29.7	41.4	0.3	-0.1	585.1	269.2
5508.5	30.9	38.7	1.1	-0.7	725.1	217.9
5509.5	31.1	36.9	1.7	-0.3	306.0	325.6
5510.5	30.3	37.7	3.3	-0.9	28.8	283.7
5511.5	29.5	41.9	0.2	-2.5	34.5	254.2
5512.5	28.5	45.9	0.6	-0.1	27.7	173.5
5513.5	27.4	47.2	1.5	-0.1	17.4	100.1
5514.5	26.2	51.7	1.8	-0.6	23.1	29.1
5515.5	25.1	58.1	1.1	-1.5	0.0	0.0
5516.5	24.2	60.7	0.5	-0.7	0.0	0.0
5517.5	23.4	59.7	-0.4	-0.4	0.0	0.0
5518.5	22.5	60.1	-0.7	-0.9	0.0	0.0
5519.5	21.7	63.3	0.8	-1.1	0.0	0.0
5520.5	21.0	69.4	-2.1	-0.7	0.0	0.0
5521.5	20.3	69.5	-1.7	0.0	0.0	0.0
5522.5	19.9	69.2	-1.0	-0.9	0.0	0.0
5523.5	19.5	70.5	-2.4	2.4	0.0	0.0
5524.5	19.2	71.4	-1.7	1.8	0.0	0.0
5525.5	19.7	68.7	-0.7	0.5	0.0	21.2
5526.5	21.6	61.2	-0.6	1.2	311.8	88.7
5527.5	23.5	57.8	-1.2	1.2	476.8	118.1
5528.5	25.6	53.5	-0.6	1.2	639.1	126.9
5529.5	27.5	43.5	-0.9	1.2	601.6	194.1
5530.5	29.1	37.6	-0.2	0.1	582.6	237.4
5531.5	30.5	32.8	-0.3	0.2	618.5	260.6
5532.5	31.4	32.6	-0.8	0.5	495.3	291.7
5533.5	31.9	33.1	-1.2	1.4	542.7	252.0
5534.5	31.8	33.5	-2.5	1.8	222.8	329.4
5535.5	31.3	35.4	-1.0	1.3	184.1	285.8
5536.5	30.3	37.5	-2.2	1.2	94.3	190.7
5537.5	29.0	40.9	-2.5	1.3	67.4	96.5
5538.5	27.6	47.8	-0.7	0.6	0.0	8.8
5539.5	26.5	54.6	-0.2	0.2	0.0	0.0
5540.5	25.4	58.4	-0.2	0.1	0.0	0.0
5541.5	24.3	59.9	-0.1	0.0	0.0	0.0
5542.5	23.2	62.5	-0.1	-0.1	0.0	0.0
5543.5	22.1	67.6	0.0	0.0	0.0	0.0
5544.5	21.4	74.2	0.3	0.0	0.0	0.0
5545.5	20.5	83.3	0.5	-0.2	0.0	0.0
5546.5	20.1	90.9	0.4	-0.5	0.0	0.0
5547.5	19.6	88.5	-0.4	-0.3	0.0	0.0
5548.5	19.3	87.4	0.7	-0.7	0.0	0.0
5549.5	19.4	88.7	0.8	-1.0	0.0	3.7
5550.5	20.7	81.2	1.9	0.0	59.2	89.8
5551.5	22.5	69.4	1.2	-4.0	170.8	176.8
5552.5	23.3	68.7	-2.1	-0.5	26.7	228.0
5553.5	24.6	63.1	-1.2	0.4	105.2	313.2
5554.5	26.0	57.0	-1.7	-0.3	180.7	357.2
5555.5	26.9	53.5	-2.4	-0.6	131.3	387.9
5556.5	27.7	49.1	-2.4	-2.4	145.9	386.5
5557.5	27.7	49.8	-2.1	-2.7	27.5	319.0
5558.5	28.0	48.1	-1.2	-0.9	159.1	321.8
5559.5	28.1	49.6	-0.9	0.3	288.5	245.3
5560.5	28.2	49.6	-0.4	0.6	600.1	114.2
5561.5	27.7	50.4	-0.6	1.0	522.5	96.3
5562.5	26.6	54.1	-0.5	0.1	0.0	45.8
5563.5	25.3	63.6	-0.4	0.0	0.0	0.0
5564.5	23.9	68.2	-0.3	0.4	0.0	0.0
5565.5	22.5	70.7	-0.5	0.3	0.0	0.0
5566.5	21.1	76.8	-0.7	0.6	0.0	0.0
5567.5	19.7	83.2	-1.9	2.8	0.0	0.0
5568.5	18.7	87.2	-0.8	0.6	0.0	0.0
5569.5	17.6	90.1	-0.2	0.2	0.0	0.0
5570.5	17.0	92.1	-0.3	0.5	0.0	0.0
5571.5	16.4	94.6	-0.8	0.9	0.0	0.0
5572.5	16.0	100.0	-0.3	0.2	0.0	0.0
5573.5	16.5	100.0	-0.3	0.5	0.0	20.6
5574.5	18.7	88.3	-0.7	0.6	432.2	108.5
5575.5	20.7	80.3	-0.3	0.6	710.8	75.6
5576.5	22.8	70.6	-1.9	0.0	861.3	79.1
5577.5	25.0	52.2	-0.9	0.4	972.8	84.2
5578.5	27.0	44.8	-1.4	-1.7	802.9	275.1
5579.5	27.2	40.5	-2.9	-1.1	213.0	367.2
5580.5	27.2	42.8	-0.5	-4.2	157.3	388.4
5581.5	27.1	43.2	1.1	-4.1	133.6	360.9
5582.5	26.6	42.5	2.9	-1.0	98.4	320.7
5583.5	25.7	43.0	1.3	0.7	23.3	225.1
5584.5	24.8	45.8	0.8	0.4	94.6	186.2
5585.5	23.8	52.1	0.5	0.2	111.5	93.6
5586.5	22.5	58.9	0.0	0.0	0.0	7.9
5587.5	21.1	66.2	0.0	0.0	0.0	0.0
5588.5	19.8	69.1	0.9	-0.1	0.0	0.0
5589.5	18.4	69.5	-0.5	1.4	0.0	0.0
5590.5	17.0	75.8	1.6	0.7	0.0	0.0
5591.5	15.6	79.8	-0.1	0.5	0.0	0.0
5592.5	14.6	88.5	0.0	0.3	0.0	0.0
5593.5	13.5	93.4	-0.1	0.2	0.0	0.0
5594.5	12.9	89.5	-0.3	1.3	0.0	0.0
5595.5	12.3	91.9	0.0	0.1	0.0	0.0
5596.5	11.9	94.4	0.0	0.0	0.0	0.0
5597.5	12.3	88.7	0.0	0.0	0.0	18.4
5598.5	14.3	83.8	0.1	0.1	342.3	94.7
5599.5	16.3	76.9	0.1	0.0	567.5	95.7
5600.5	18.2	65.9	0.1	0.0	536.1	165.3
5601.5	19.9	53.1	0.0	-0.2	564.5	203.5
5602.5	21.5	50.5	0.4	-0.3	614.5	209.4
5603.5	22.7	47.1	0.9	-0.4	556.4	254.4
5604.5	23.6	43.1	0.8	-0.4	543.3	272.7
5605.5	24.2	42.2	1.9	-0.1	610.4	230.5
5606.5	24.3	43.7	1.6	-0.4	574.4	197.1
5607.5	24.2	43.4	0.4	2.5	634.2	141.7
5608.5	23.6	44.5	-0.6	1.6	723.4	64.0
5609.5	22.4	48.6	0.9	2.3	373.3	95.5
5610.5	20.8	58.0	3.4	4.6	0.0	20.7
5611.5	19.8	70.1	-3.9	7.5	0.0	0.0
5612.5	18.7	75.6	3.0	6.9	0.0	0.0
5613.5	17.7	78.5	3.8	1.0	0.0	0.0
5614.5	16.6	81.9	0.9	3.3	0.0	0.0
5615.5	15.6	86.5	-1.1	3.2	0.0	0.0
5616.5	15.2	88.3	2.4	0.7	0.0	0.0
5617.5	14.9	87.3	0.8	1.3	0.0	0.0
5618.5	14.7	82.5	0.8	-0.4	0.0	0.0
